,source,ego_pos,ego_init_speed,other_pos,other_init_speed,ped_delay,ped_init_speed,min_dist,min_angle,min_ttc,collision,oob,collision_speed
14980,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-110-10-25-07_07_2021-19h00m57s.txt,110,60,25,10,3,20,0.0,0.0,0.0,True,True,55.48015940410439
14981,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-110-10-5-07_07_2021-19h00m55s.txt,110,60,5,10,3,20,0.416514936663956,0.0,inf,False,True,
14982,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-110-20-0-07_07_2021-19h00m40s.txt,110,60,0,20,3,20,1.174854889466462,0.0,inf,False,True,
14983,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-110-20-10-07_07_2021-19h00m40s.txt,110,60,10,20,3,20,0.3582677892211428,0.0,inf,False,True,
14984,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-110-20-15-07_07_2021-19h00m40s.txt,110,60,15,20,3,20,0.49594526447493337,0.0,inf,False,True,
14985,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-110-20-20-07_07_2021-19h00m24s.txt,110,60,20,20,3,20,0.11404607144777534,0.0,0.021876151500640883,False,True,
14986,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-110-20-25-07_07_2021-19h00m24s.txt,110,60,25,20,3,20,0.0,0.0,0.0,False,True,
14987,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-110-20-5-07_07_2021-19h00m23s.txt,110,60,5,20,3,20,0.6238286836875147,0.0,inf,False,True,
14988,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-110-30-0-07_07_2021-19h00m08s.txt,110,60,0,30,3,20,1.040054594958546,0.0,inf,False,True,
14989,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-110-30-10-07_07_2021-19h00m07s.txt,110,60,10,30,3,20,1.0499022357702308,0.0,inf,False,True,
14990,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-110-30-15-07_07_2021-19h00m08s.txt,110,60,15,30,3,20,0.5689501293125745,0.0,inf,False,True,
14991,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-110-30-20-07_07_2021-18h59m51s.txt,110,60,20,30,3,20,0.19913845174487665,0.0,inf,False,True,
14992,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-110-30-25-07_07_2021-18h59m51s.txt,110,60,25,30,3,20,0.0,0.0,0.0,False,True,
14993,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-110-30-5-07_07_2021-18h59m51s.txt,110,60,5,30,3,20,1.2300557247962849,0.0,inf,False,True,
14994,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-110-40-0-07_07_2021-18h59m35s.txt,110,60,0,40,3,20,1.1206569504196735,0.0,inf,False,True,
14995,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-110-40-10-07_07_2021-18h59m35s.txt,110,60,10,40,3,20,1.123132786983756,0.0,inf,False,True,
14996,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-110-40-15-07_07_2021-18h59m34s.txt,110,60,15,40,3,20,1.1966021513886282,0.0,inf,False,True,
14997,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-110-40-20-07_07_2021-18h59m19s.txt,110,60,20,40,3,20,1.0971432545755664,0.0,inf,False,True,
14998,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-110-40-25-07_07_2021-18h59m18s.txt,110,60,25,40,3,20,0.9447708171002653,0.0,inf,False,True,
14999,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-110-40-5-07_07_2021-18h59m17s.txt,110,60,5,40,3,20,1.152076436650158,0.0,inf,False,True,
15000,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-110-50-0-07_07_2021-18h59m02s.txt,110,60,0,50,3,20,1.5371091081117365,0.0,inf,False,True,
15001,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-110-50-10-07_07_2021-18h59m02s.txt,110,60,10,50,3,20,1.1365959001777117,0.0,inf,False,True,
15002,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-110-50-15-07_07_2021-18h59m02s.txt,110,60,15,50,3,20,1.005067523088567,0.0,inf,False,True,
15003,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-110-50-20-07_07_2021-18h58m46s.txt,110,60,20,50,3,20,0.7923644682929432,0.0,inf,False,True,
15004,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-110-50-25-07_07_2021-18h58m46s.txt,110,60,25,50,3,20,0.6673111873718636,0.0,inf,False,True,
15005,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-110-50-5-07_07_2021-18h58m46s.txt,110,60,5,50,3,20,1.3414755478790021,0.0,inf,False,True,
15006,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-110-60-0-07_07_2021-18h58m30s.txt,110,60,0,60,3,20,1.4379039713901296,0.0,inf,False,True,
15007,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-110-60-10-07_07_2021-18h58m30s.txt,110,60,10,60,3,20,1.5818668227749972,0.0,inf,False,True,
15008,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-110-60-15-07_07_2021-18h58m30s.txt,110,60,15,60,3,20,1.1459329258552104,0.0,inf,False,True,
15009,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-110-60-20-07_07_2021-18h58m13s.txt,110,60,20,60,3,20,0.8408864828721869,0.0,inf,False,True,
15010,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-110-60-25-07_07_2021-18h58m12s.txt,110,60,25,60,3,20,0.6377726747175871,0.0,inf,False,True,
15011,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-110-60-5-07_07_2021-18h58m11s.txt,110,60,5,60,3,20,1.861608090936965,0.0,inf,False,True,
15012,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-115-10-0-07_07_2021-18h57m56s.txt,115,60,0,10,3,20,0.5539581922419958,0.0,inf,False,True,
15013,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-115-10-10-07_07_2021-18h57m56s.txt,115,60,10,10,3,20,0.1226078007548006,0.0,0.024092880445052357,False,True,
15014,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-115-10-15-07_07_2021-18h57m56s.txt,115,60,15,10,3,20,0.0,0.0,0.0,True,True,56.58832493126599
15015,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-115-10-20-07_07_2021-18h57m40s.txt,115,60,20,10,3,20,0.0,0.0,0.0,True,True,56.58361725408858
15016,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-115-10-25-07_07_2021-18h57m40s.txt,115,60,25,10,3,20,0.0,0.0,0.0,True,True,56.33106473288738
15017,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-115-10-5-07_07_2021-18h57m40s.txt,115,60,5,10,3,20,0.29454667370196486,0.0,inf,False,True,
15018,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-115-20-0-07_07_2021-18h57m24s.txt,115,60,0,20,3,20,0.777704437728977,0.0,inf,False,True,
15019,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-115-20-10-07_07_2021-18h57m23s.txt,115,60,10,20,3,20,0.37320836596232443,0.0,inf,False,True,
15020,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-115-20-15-07_07_2021-18h57m23s.txt,115,60,15,20,3,20,0.0537938902651236,0.0,inf,False,True,
15021,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-115-20-20-07_07_2021-18h57m08s.txt,115,60,20,20,3,20,0.18227240160865632,0.0,0.004730299671051089,True,True,56.83356864879691
15022,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-115-20-25-07_07_2021-18h57m07s.txt,115,60,25,20,3,20,0.0,0.0,0.0,True,True,56.831867233731316
15023,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-115-20-5-07_07_2021-18h57m07s.txt,115,60,5,20,3,20,0.9901076234679618,0.0,inf,False,True,
15024,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-115-30-0-07_07_2021-18h56m51s.txt,115,60,0,30,3,20,0.799078724255522,0.0,inf,False,True,
15025,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-115-30-10-07_07_2021-18h56m51s.txt,115,60,10,30,3,20,1.0014973395257565,0.0,inf,False,True,
15026,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-115-30-15-07_07_2021-18h56m51s.txt,115,60,15,30,3,20,0.8398771587547667,0.0,inf,False,True,
15027,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-115-30-20-07_07_2021-18h56m36s.txt,115,60,20,30,3,20,0.31541914822238226,0.0,inf,False,True,
15028,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-115-30-25-07_07_2021-18h56m35s.txt,115,60,25,30,3,20,0.0,0.0,0.0,False,True,
15029,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-115-30-5-07_07_2021-18h56m35s.txt,115,60,5,30,3,20,0.8515602575494938,0.0,inf,False,True,
15030,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-115-40-0-07_07_2021-18h56m20s.txt,115,60,0,40,3,20,1.0183366445529796,0.0,inf,False,True,
15031,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-115-40-10-07_07_2021-18h56m18s.txt,115,60,10,40,3,20,0.9534641563390034,0.0,inf,False,True,
15032,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-115-40-15-07_07_2021-18h56m18s.txt,115,60,15,40,3,20,0.9809326800714975,0.0,inf,False,True,
15033,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-115-40-20-07_07_2021-18h56m03s.txt,115,60,20,40,3,20,0.9238286068912833,0.0,inf,False,True,
15034,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-115-40-25-07_07_2021-18h56m03s.txt,115,60,25,40,3,20,0.9334812861959096,0.0,inf,False,True,
15035,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-115-40-5-07_07_2021-18h56m02s.txt,115,60,5,40,3,20,1.0156902926725655,0.0,inf,False,True,
15036,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-115-50-0-07_07_2021-18h55m47s.txt,115,60,0,50,3,20,1.763919227955789,0.0,inf,False,True,
15037,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-115-50-10-07_07_2021-18h55m46s.txt,115,60,10,50,3,20,1.2266135930048154,0.0,inf,False,True,
15038,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-115-50-15-07_07_2021-18h55m46s.txt,115,60,15,50,3,20,0.9845632128388875,0.0,inf,False,True,
15039,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-115-50-20-07_07_2021-18h55m29s.txt,115,60,20,50,3,20,0.8179270072444718,0.0,inf,False,True,
15040,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-115-50-25-07_07_2021-18h55m31s.txt,115,60,25,50,3,20,0.6103179375241479,0.0,inf,False,True,
15041,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-115-50-5-07_07_2021-18h55m29s.txt,115,60,5,50,3,20,1.4550696160963335,0.0,inf,False,True,
15042,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-115-60-0-07_07_2021-18h55m14s.txt,115,60,0,60,3,20,1.0736943891626543,0.0,inf,False,True,
15043,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-115-60-10-07_07_2021-18h55m13s.txt,115,60,10,60,3,20,1.775108483232735,0.0,inf,False,True,
15044,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-115-60-15-07_07_2021-18h55m13s.txt,115,60,15,60,3,20,1.4059284458516026,0.0,inf,False,True,
15045,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-115-60-20-07_07_2021-18h54m58s.txt,115,60,20,60,3,20,1.020350377129065,0.0,inf,False,True,
15046,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-115-60-25-07_07_2021-18h54m57s.txt,115,60,25,60,3,20,0.646978430173696,0.0,inf,False,True,
15047,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-115-60-5-07_07_2021-18h54m57s.txt,115,60,5,60,3,20,1.367241806357935,0.0,inf,False,True,
15048,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-120-10-0-07_07_2021-18h54m42s.txt,120,60,0,10,3,20,0.5605052182058419,0.0,inf,False,True,
15049,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-120-10-10-07_07_2021-18h54m41s.txt,120,60,10,10,3,20,0.0,0.0,0.0,False,True,
15050,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-120-10-15-07_07_2021-18h54m41s.txt,120,60,15,10,3,20,0.0,0.0,0.0,True,True,57.02392571149091
15051,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-120-10-20-07_07_2021-18h54m26s.txt,120,60,20,10,3,20,0.0,0.0,0.0,True,True,56.2795120068341
15052,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-120-10-25-07_07_2021-18h54m26s.txt,120,60,25,10,3,20,0.0,0.0,0.0,True,True,56.27983961209083
15053,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-120-10-5-07_07_2021-18h54m25s.txt,120,60,5,10,3,20,0.2731594454146249,0.0,inf,False,True,
15054,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-120-20-0-07_07_2021-18h54m10s.txt,120,60,0,20,3,20,0.5977039280513705,0.0,inf,False,True,
15055,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-120-20-10-07_07_2021-18h54m09s.txt,120,60,10,20,3,20,0.7286054477477366,0.0,inf,False,True,
15056,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-120-20-15-07_07_2021-18h54m08s.txt,120,60,15,20,3,20,0.057330145130348065,0.0,0.03340776849600469,False,True,
15057,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-120-20-20-07_07_2021-18h53m54s.txt,120,60,20,20,3,20,0.0,0.0,0.0,False,True,
15058,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-120-20-25-07_07_2021-18h53m53s.txt,120,60,25,20,3,20,0.0,0.0,0.0,True,True,56.77592221993672
15059,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-120-20-5-07_07_2021-18h53m52s.txt,120,60,5,20,3,20,0.5938315831222925,0.0,inf,False,True,
15060,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-120-30-0-07_07_2021-18h53m37s.txt,120,60,0,30,3,20,0.7039301075763804,0.0,inf,False,True,
15061,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-120-30-10-07_07_2021-18h53m37s.txt,120,60,10,30,3,20,0.6638521301963576,0.0,inf,False,True,
15062,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-120-30-15-07_07_2021-18h53m36s.txt,120,60,15,30,3,20,0.8403981267876168,0.0,inf,False,True,
15063,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-120-30-20-07_07_2021-18h53m21s.txt,120,60,20,30,3,20,0.4789687936925864,0.0,0.02717120457360207,False,True,
15064,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-120-30-25-07_07_2021-18h53m20s.txt,120,60,25,30,3,20,0.0,0.0,0.0,False,True,
15065,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-120-30-5-07_07_2021-18h53m21s.txt,120,60,5,30,3,20,0.6310013868154889,0.0,inf,False,True,
15066,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-120-40-0-07_07_2021-18h53m05s.txt,120,60,0,40,3,20,0.9262541575957668,0.0,inf,False,True,
15067,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-120-40-10-07_07_2021-18h53m04s.txt,120,60,10,40,3,20,0.8257443488840361,0.0,inf,False,True,
15068,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-120-40-15-07_07_2021-18h53m03s.txt,120,60,15,40,3,20,0.753520915512206,0.0,inf,False,True,
15069,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-120-40-20-07_07_2021-18h52m49s.txt,120,60,20,40,3,20,0.7610233157074289,0.0,inf,False,True,
15070,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-120-40-25-07_07_2021-18h52m48s.txt,120,60,25,40,3,20,0.6830542926262337,0.0,inf,False,True,
15071,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-120-40-5-07_07_2021-18h52m48s.txt,120,60,5,40,3,20,0.8465506199156376,0.0,inf,False,True,
15072,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-120-50-0-07_07_2021-18h52m32s.txt,120,60,0,50,3,20,1.663414329396426,0.0,inf,False,True,
15073,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-120-50-10-07_07_2021-18h52m33s.txt,120,60,10,50,3,20,1.5842833434020758,0.0,inf,False,True,
15074,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-120-50-15-07_07_2021-18h52m32s.txt,120,60,15,50,3,20,1.0723233940020989,0.0,inf,False,True,
15075,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-120-50-20-07_07_2021-18h52m17s.txt,120,60,20,50,3,20,0.8442281752659877,0.0,inf,False,True,
15076,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-120-50-25-07_07_2021-18h52m16s.txt,120,60,25,50,3,20,0.5933023083230284,0.0,inf,False,True,
15077,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-120-50-5-07_07_2021-18h52m16s.txt,120,60,5,50,3,20,1.6112427886529108,0.0,inf,False,True,
15078,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-120-60-0-07_07_2021-18h51m56s.txt,120,60,0,60,3,20,0.8740267490736362,0.0,inf,False,True,
15079,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-120-60-10-07_07_2021-18h51m56s.txt,120,60,10,60,3,20,1.2312560373670016,0.0,inf,False,True,
15080,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-120-60-15-07_07_2021-18h51m55s.txt,120,60,15,60,3,20,1.6239820599746482,0.0,inf,False,True,
15081,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-120-60-20-07_07_2021-18h51m40s.txt,120,60,20,60,3,20,1.2605900897851687,0.0,inf,False,True,
15082,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-120-60-25-07_07_2021-18h51m39s.txt,120,60,25,60,3,20,0.7758339106964067,0.0,inf,False,True,
15083,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-120-60-5-07_07_2021-18h51m39s.txt,120,60,5,60,3,20,0.9627332533321451,0.0,inf,False,True,
15084,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-125-10-0-07_07_2021-18h51m24s.txt,125,60,0,10,3,20,0.5638633257525352,0.0,inf,False,True,
15085,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-125-10-10-07_07_2021-18h51m23s.txt,125,60,10,10,3,20,0.14420304828530028,0.0,inf,False,True,
15086,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-125-10-15-07_07_2021-18h51m24s.txt,125,60,15,10,3,20,0.0,0.0,0.0,False,True,
15087,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-125-10-20-07_07_2021-18h51m08s.txt,125,60,20,10,3,20,0.0,0.0,0.0,True,True,56.63800506126221
15088,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-125-10-25-07_07_2021-18h51m07s.txt,125,60,25,10,3,20,0.0,0.0,0.0,True,True,56.64008629585414
15089,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-125-10-5-07_07_2021-18h51m07s.txt,125,60,5,10,3,20,0.4691407781140926,0.0,inf,False,True,
15090,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-125-20-0-07_07_2021-18h50m52s.txt,125,60,0,20,3,20,0.8450291058857786,0.0,inf,False,True,
15091,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-125-20-10-07_07_2021-18h50m50s.txt,125,60,10,20,3,20,0.5055167825943427,0.0,inf,False,True,
15092,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-125-20-15-07_07_2021-18h50m49s.txt,125,60,15,20,3,20,0.6251416590334182,0.0,inf,False,True,
15093,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-125-20-20-07_07_2021-18h50m35s.txt,125,60,20,20,3,20,0.0,0.0,0.0,False,True,
15094,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-125-20-25-07_07_2021-18h50m35s.txt,125,60,25,20,3,20,0.0,0.0,0.0,True,True,56.887625800250014
15095,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-125-20-5-07_07_2021-18h50m34s.txt,125,60,5,20,3,20,0.4986989467430467,0.0,inf,False,True,
15096,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-125-30-0-07_07_2021-18h50m19s.txt,125,60,0,30,3,20,0.7948830520407912,0.0,inf,False,True,
15097,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-125-30-10-07_07_2021-18h50m19s.txt,125,60,10,30,3,20,0.5435631936426968,0.0,inf,False,True,
15098,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-125-30-15-07_07_2021-18h50m19s.txt,125,60,15,30,3,20,0.5989470065143374,0.0,inf,False,True,
15099,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-125-30-20-07_07_2021-18h50m03s.txt,125,60,20,30,3,20,0.7192440176301167,0.0,inf,False,True,
15100,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-125-30-25-07_07_2021-18h50m03s.txt,125,60,25,30,3,20,0.40006098846034943,0.0,0.020050651413446564,False,True,
15101,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-125-30-5-07_07_2021-18h50m03s.txt,125,60,5,30,3,20,0.6229017374290073,0.0,inf,False,True,
15102,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-125-40-0-07_07_2021-18h49m47s.txt,125,60,0,40,3,20,0.9244705172205645,0.0,inf,False,True,
15103,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-125-40-10-07_07_2021-18h49m48s.txt,125,60,10,40,3,20,0.8103364032039635,0.0,inf,False,True,
15104,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-125-40-15-07_07_2021-18h49m47s.txt,125,60,15,40,3,20,0.7491645458898928,0.0,inf,False,True,
15105,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-125-40-20-07_07_2021-18h49m31s.txt,125,60,20,40,3,20,0.7177644235630343,0.0,inf,False,True,
